File,Line,Column,Level,Category,Name,Warning,Suggestion,Note,CWEs,Context,Fingerprint,,,,,,,,
contiki 3.0/cpu/mc1322x/tools/mc1322x-load.c,221,7,1,obsolete,usleep,"This C routine is considered obsolete (as opposed to the shell command by the same name).   The interaction of this function with SIGALRM and other timer functions such as sleep(), alarm(), setitimer(), and nanosleep() is unspecified (CWE-676)",Use nanosleep(2) or setitimer(2) instead,,CWE-676,      usleep(first_delay),,2672d3637d13592475619d73f9d9c0c1a1a7025bfef18c06325d654651ff1c58,,,,,,,
contiki 3.0/cpu/mc1322x/tools/mc1322x-load.c,226,9,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20)",,,"CWE-120, CWE-20","    r = read(ffd, buf, 1);",5df3a72d023f363bf897eee6d4b04e72cae98c812c27a3b202e59c95b6f3d98c,,,,,,,,
contiki 3.0/cpu/mc1322x/tools/mc1322x-load.c,237,11,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20)",,,"CWE-120, CWE-20","      r = read(pfd, &buf[i], sizeof(buf)-1-i);",c6e730cba1dad1ed014efeab5daeb8ac0de2c496aa3acb30db184f8b9a4961d9,,,,,,,,
contiki 3.0/cpu/mc1322x/tools/mc1322x-load.c,269,11,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20)",,,"CWE-120, CWE-20","      r = read(sfd, buf, 1);",5d728f25db4a99af7b9e7e06ff3d8868c67a4de24bd4ca4f3abb16f21130369f,,,,,,,,
contiki 3.0/cpu/mc1322x/tools/mc1322x-load.c,272,11,1,obsolete,usleep,"This C routine is considered obsolete (as opposed to the shell command by the same name).   The interaction of this function with SIGALRM and other timer functions such as sleep(), alarm(), setitimer(), and nanosleep() is unspecified (CWE-676)",Use nanosleep(2) or setitimer(2) instead,,CWE-676,          usleep(second_delay),,afca9572cc938a39e621d7bcfd8222253801f959ea5f93162a9520ef298b6ba5,,,,,,,
contiki 3.0/cpu/mc1322x/tools/mc1322x-load.c,277,13,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20)",,,"CWE-120, CWE-20","        r = read(sfd, buf, 1);",5d728f25db4a99af7b9e7e06ff3d8868c67a4de24bd4ca4f3abb16f21130369f,,,,,,,,
contiki 3.0/cpu/mc1322x/tools/mc1322x-load.c,290,39,1,buffer,strlen,Does not handle strings that are not \0-terminated, if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,"    r = write(pfd, (const void*)args, strlen(args));",3353663cf009c39af9b3bee3832c92cd8c0b9c507b788ba52f7e7d03c694df4d,,,,,,,
contiki 3.0/cpu/mc1322x/tools/mc1322x-load.c,297,11,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20)",,,"CWE-120, CWE-20","      r = read(pfd, buf, sizeof(buf));",5483c1a06657d2ae8db1a5c5371e94ba060a0e9a0dc7d4ea6da551dc6ebb4145,,,,,,,,
contiki 3.0/cpu/native/net/tapdev.c,163,9,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20)",,,"CWE-120, CWE-20","  ret = read(fd, uip_buf, UIP_BUFSIZE);",5bcd79dd368de11f185d3cafe7f71799a8e784e026176274e81e26d3375ccea3,,,,,,,,
contiki 3.0/cpu/native/net/tapdev6.c,131,9,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20)",,,"CWE-120, CWE-20","  ret = read(fd, uip_buf, UIP_BUFSIZE);",5bcd79dd368de11f185d3cafe7f71799a8e784e026176274e81e26d3375ccea3,,,,,,,,
contiki 3.0/cpu/stm32w108/e_stdio/src/small-wctomb-r.c,33,6,1,buffer,strlen,Does not handle strings that are not \0-terminated, if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126, if (strlen (__lc_ctype) <= 1),243624cb54238580609afdacacd4ce3ae0928adbdb95dd9b1e53f16694e8ba9b,,,,,,,
contiki 3.0/cpu/stm32w108/e_stdio/src/sp-puts.c,37,12,1,buffer,strlen,Does not handle strings that are not \0-terminated, if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,,int len = strlen ( str ),,dd2b0b2bf454e441715ffa3a696e25b397fe54fd2040283bdabfa4de1a2ef9c4,,,,,
contiki 3.0/cpu/stm32w108/e_stdio/src/sp-vfprintf.c,1042,12,1,buffer,strlen,Does not handle strings that are not \0-terminated, if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,,,,,size = strlen(cp),,75fc1970842d7838d3f9b7e5b753e79944b73012e80cfa16e82727cc5903d79f,,
contiki 3.0/cpu/stm32w108/e_stdio/src/sp-vfprintf.c,1114,13,1,buffer,strlen,Does not handle strings that are not \0-terminated, if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,,,,,,size = strlen(cp),,75fc1970842d7838d3f9b7e5b753e79944b73012e80cfa16e82727cc5903d79f,
contiki 3.0/cpu/stm32w108/e_stdio/src/sscanf.c,407,24,1,buffer,strlen,Does not handle strings that are not \0-terminated, if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,  f._bf._size = f._r = strlen (str),,97456210b11b4032d466cc6054179aa9ae9aac66237a96e14d23583f10a17934,,,,,,
contiki 3.0/cpu/stm32w108/e_stdio/src/sscanf.c,441,24,1,buffer,strlen,Does not handle strings that are not \0-terminated, if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,  f._bf._size = f._r = strlen (str),,97456210b11b4032d466cc6054179aa9ae9aac66237a96e14d23583f10a17934,,,,,,
contiki 3.0/cpu/stm32w108/small-printf/sp-puts.c,34,12,1,buffer,strlen,Does not handle strings that are not \0-terminated, if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,,int len = strlen (str),,3bf626639d210420c1bb5a04943ac1bddde203d44cfbb47704e16e336751b500,,,,,
contiki 3.0/cpu/stm32w108/small-printf/sp-vfprintf.c,1042,12,1,buffer,strlen,Does not handle strings that are not \0-terminated, if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,,,,,size = strlen(cp),,75fc1970842d7838d3f9b7e5b753e79944b73012e80cfa16e82727cc5903d79f,,
contiki 3.0/cpu/stm32w108/small-printf/sp-vfprintf.c,1114,13,1,buffer,strlen,Does not handle strings that are not \0-terminated, if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,,,,,,size = strlen(cp),,75fc1970842d7838d3f9b7e5b753e79944b73012e80cfa16e82727cc5903d79f,
contiki 3.0/platform/avr-atmega128rfa1/apps/raven-lcd-interface/raven-lcd.c,450,21,1,buffer,strlen,Does not handle strings that are not \0-terminated, if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,    uint8_t textlen=strlen(text)+1,,6f8fe9f920e506bf9457045ea2b66a34be6e7060efad6a3def1a2c9951754cef,,,,,,
contiki 3.0/platform/avr-atmega128rfa1/apps/raven-webserver/httpd-cfs.c,55,59,1,buffer,strlen,Does not handle strings that are not \0-terminated, if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,"#define SEND_STRING(s, str) PSOCK_SEND(s, (uint8_t *)str, strlen(str))",71876a7fc82360dae07d4f0461456f1c16ba2dd7100de7a42848568a6f0eff1b,,,,,,,
contiki 3.0/platform/avr-atmega128rfa1/apps/raven-webserver/httpd-cfs.c,156,5,1,buffer,strncpy,Easily used incorrectly, doesn't always \0-terminate or check for invalid pointers [MS-banned] (CWE-120),,,CWE-120,"    strncpy(s->filename, &http_index_html[1], sizeof(s->filename));",ab35891d8e77c189711b3231633195fa4344c2f213b551ccb7bcf99013748e3b,,,,,,,
contiki 3.0/platform/avr-atmega128rfa1/apps/raven-webserver/httpd-cfs.c,159,5,1,buffer,strncpy,Easily used incorrectly, doesn't always \0-terminate or check for invalid pointers [MS-banned] (CWE-120),,,CWE-120,"    strncpy(s->filename, &s->inputbuf[1], sizeof(s->filename));",5d6c97bd5d171acca6d666d69708b891b9fdf1ae15d165b1f48f96cf74a22689,,,,,,,
contiki 3.0/platform/avr-atmega128rfa1/apps/raven-webserver/httpd-cgi.c,270,3,1,buffer,strncpy,Easily used incorrectly, doesn't always \0-terminate or check for invalid pointers [MS-banned] (CWE-120),,,CWE-120,"  strncpy(name, PROCESS_NAME_STRING((struct process *)p), 40);",3dae504af3009c39b1908ada1669c975af6c620a3e4797a5d090ba68a1f31417,,,,,,,
contiki 3.0/platform/avr-atmega128rfa1/apps/raven-webserver/httpd.c,408,5,1,buffer,strncpy,Easily used incorrectly, doesn't always \0-terminate or check for invalid pointers [MS-banned] (CWE-120),,,CWE-120,"    strncpy(s->filename, &s->inputbuf[0], sizeof(s->filename));",63ebd84902aab7c7ca049a860607998848463e77dbf86a9a46a961afa8bdba51,,,,,,,
contiki 3.0/platform/avr-atmega128rfa1/apps/raven-webserver/httpd.h,86,28,1,buffer,strlen,Does not handle strings that are not \0-terminated, if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,#define httpd_strlen       strlen,7d1a7884cec2e4afa4e3f5cc1406e17827e0b16a097a4fe986b0006518926126,,,,,,,
contiki 3.0/platform/avr-atmega128rfa1/apps/raven-webserver/webserver.c,108,3,1,buffer,strncpy,Easily used incorrectly, doesn't always \0-terminate or check for invalid pointers [MS-banned] (CWE-120),,,CWE-120,"  strncpy(&log[LOG_WIDTH * (LOG_HEIGHT - 1) + size], file, LOG_WIDTH - size);",c17e095c77052014877be5b38fb4d56b9e83af42652717462b8df97fb5d52599,,,,,,,
contiki 3.0/platform/avr-atmega128rfa1/apps/raven-webserver/webserver.c,121,3,1,buffer,strncpy,Easily used incorrectly, doesn't always \0-terminate or check for invalid pointers [MS-banned] (CWE-120),,,CWE-120,"  strncpy(&log[LOG_WIDTH * (LOG_HEIGHT - 1)], msg, LOG_WIDTH);",e4df6aa2169a92b9ac0dc9d440766b6076f2689d430bedc6bb91b2385883c706,,,,,,,
contiki 3.0/platform/avr-raven/apps/raven-lcd-interface/raven-lcd.c,443,21,1,buffer,strlen,Does not handle strings that are not \0-terminated, if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,    uint8_t textlen=strlen(text)+1,,6f8fe9f920e506bf9457045ea2b66a34be6e7060efad6a3def1a2c9951754cef,,,,,,
contiki 3.0/platform/avr-raven/apps/raven-webserver/httpd-cfs.c,55,59,1,buffer,strlen,Does not handle strings that are not \0-terminated, if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,"#define SEND_STRING(s, str) PSOCK_SEND(s, (uint8_t *)str, strlen(str))",71876a7fc82360dae07d4f0461456f1c16ba2dd7100de7a42848568a6f0eff1b,,,,,,,
contiki 3.0/platform/avr-raven/apps/raven-webserver/httpd-cfs.c,156,5,1,buffer,strncpy,Easily used incorrectly, doesn't always \0-terminate or check for invalid pointers [MS-banned] (CWE-120),,,CWE-120,"    strncpy(s->filename, &http_index_html[1], sizeof(s->filename));",ab35891d8e77c189711b3231633195fa4344c2f213b551ccb7bcf99013748e3b,,,,,,,
contiki 3.0/platform/avr-raven/apps/raven-webserver/httpd-cfs.c,159,5,1,buffer,strncpy,Easily used incorrectly, doesn't always \0-terminate or check for invalid pointers [MS-banned] (CWE-120),,,CWE-120,"    strncpy(s->filename, &s->inputbuf[1], sizeof(s->filename));",5d6c97bd5d171acca6d666d69708b891b9fdf1ae15d165b1f48f96cf74a22689,,,,,,,
contiki 3.0/platform/avr-raven/apps/raven-webserver/httpd-cgi.c,271,3,1,buffer,strncpy,Easily used incorrectly, doesn't always \0-terminate or check for invalid pointers [MS-banned] (CWE-120),,,CWE-120,"  strncpy(name, PROCESS_NAME_STRING((struct process *)p), 40);",3dae504af3009c39b1908ada1669c975af6c620a3e4797a5d090ba68a1f31417,,,,,,,
contiki 3.0/platform/avr-raven/apps/raven-webserver/httpd.c,406,5,1,buffer,strncpy,Easily used incorrectly, doesn't always \0-terminate or check for invalid pointers [MS-banned] (CWE-120),,,CWE-120,"    strncpy(s->filename, &s->inputbuf[0], sizeof(s->filename));",63ebd84902aab7c7ca049a860607998848463e77dbf86a9a46a961afa8bdba51,,,,,,,
contiki 3.0/platform/avr-raven/apps/raven-webserver/httpd.h,86,28,1,buffer,strlen,Does not handle strings that are not \0-terminated, if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,#define httpd_strlen       strlen,7d1a7884cec2e4afa4e3f5cc1406e17827e0b16a097a4fe986b0006518926126,,,,,,,
contiki 3.0/platform/avr-raven/apps/raven-webserver/webserver.c,108,3,1,buffer,strncpy,Easily used incorrectly, doesn't always \0-terminate or check for invalid pointers [MS-banned] (CWE-120),,,CWE-120,"  strncpy(&log[LOG_WIDTH * (LOG_HEIGHT - 1) + size], file, LOG_WIDTH - size);",c17e095c77052014877be5b38fb4d56b9e83af42652717462b8df97fb5d52599,,,,,,,
contiki 3.0/platform/avr-raven/apps/raven-webserver/webserver.c,121,3,1,buffer,strncpy,Easily used incorrectly, doesn't always \0-terminate or check for invalid pointers [MS-banned] (CWE-120),,,CWE-120,"  strncpy(&log[LOG_WIDTH * (LOG_HEIGHT - 1)], msg, LOG_WIDTH);",e4df6aa2169a92b9ac0dc9d440766b6076f2689d430bedc6bb91b2385883c706,,,,,,,
contiki 3.0/platform/avr-ravenlcd/lcd.c,454,23,1,buffer,strlen,Does not handle strings that are not \0-terminated, if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,    lcd_text_wr_ptr = strlen(s),,b3efecbfda430460ddc4bdd110eb79a781cc7a11251ce98c4571c8d6de68b0c8,,,,,,
contiki 3.0/platform/avr-ravenlcd/menu.c,474,41,1,buffer,strlen,Does not handle strings that are not \0-terminated, if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,"    uart_serial_send_frame(SEND_TEMP, 1+strlen((char *)p), p);",ed20216bbfb3604829a98f494e036ab36854f63d1cdfc6a488b4deb0ca202d24,,,,,,,
contiki 3.0/platform/avr-ravenlcd/menu.c,480,41,1,buffer,strlen,Does not handle strings that are not \0-terminated, if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,"    uart_serial_send_frame(SEND_ADC2, 1+strlen((char *)p), p);",4dabf9bbc582d2f7d230cdbbfcf32ec4e5fb31c352b073700ed80414f3f6eb51,,,,,,,
contiki 3.0/platform/avr-ravenusb/httpd-simple-avr.c,112,16,1,buffer,strlen,Does not handle strings that are not \0-terminated, if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,  uint8_t slen=strlen((char *)sstr),,708a2935aff60ca4fcd78edda0fae0d930a4cddac9e1a9fcf7f6341a38472927,,,,,,
contiki 3.0/platform/avr-ravenusb/httpd-simple-avr.c,185,5,1,buffer,strncpy,Easily used incorrectly, doesn't always \0-terminate or check for invalid pointers [MS-banned] (CWE-120),,,CWE-120,"    strncpy(s->filename, s->inputbuf, sizeof(s->filename));",f820a4e635a5d60402693d13c179227e12202f69722673c49d3a7be10e1b7163,,,,,,,
contiki 3.0/platform/cc2530dk/contiki-main.c,302,28,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20)",,,"CWE-120, CWE-20","      len = NETSTACK_RADIO.read(packetbuf_dataptr(), PACKETBUF_SIZE);",e6be13a7c60c408162a14d3c41ffed3321ab22015a89d87ba0642e0994e9da1c,,,,,,,,
contiki 3.0/platform/cooja/net/radio-uip-uaodv.c,164,16,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20)",,,"CWE-120, CWE-20","  uip_len = d->read(&uip_buf[UIP_LLH_LEN], UIP_BUFSIZE - UIP_LLH_LEN);",2f1455e29b538a1bc4814d652c0704bb4e6c0857e30d16b2887fe636dbf8122a,,,,,,,,
contiki 3.0/platform/cooja/sys/log.c,77,25,1,buffer,strlen,Does not handle strings that are not \0-terminated, if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,  if (simLoggedLength + strlen(message) > MAX_LOG_LENGTH) {,71c34abd5356820facc1ca28ce9becd3f5f460523e1525feff66d784f289ec8a,,,,,,,
contiki 3.0/platform/cooja/sys/log.c,82,52,1,buffer,strlen,Does not handle strings that are not \0-terminated, if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,"  memcpy(simLoggedData + simLoggedLength, message, strlen(message));",7a70eadb15de6281a2d55f397ffe17894b66a8cd1229d12df4a6c313f45d8ef8,,,,,,,
contiki 3.0/platform/cooja/sys/log.c,83,22,1,buffer,strlen,Does not handle strings that are not \0-terminated, if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,  simLoggedLength += strlen(message),,19d60d07a2b8ea715d2ea19d5c052a688988302eecaa6912d6e1399a63b3b572,,,,,,
contiki 3.0/platform/eval-adf7xxxmb4z/contiki-main.c,218,28,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20)",,,"CWE-120, CWE-20","      len = NETSTACK_RADIO.read(packetbuf_dataptr(), PACKETBUF_SIZE);",e6be13a7c60c408162a14d3c41ffed3321ab22015a89d87ba0642e0994e9da1c,,,,,,,,
contiki 3.0/platform/minimal-net/contiki-main.c,383,10,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20)",,,"CWE-120, CWE-20","      if(read(STDIN_FILENO, &c, 1) > 0) {",ba1822bdc759736c034ee288e9acc88662ab8c81a74e9cdfafba1d57d448ae6b,,,,,,,,
contiki 3.0/platform/native/contiki-main.c,132,8,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20)",,,"CWE-120, CWE-20","    if(read(STDIN_FILENO, &c, 1) > 0) {",ba1822bdc759736c034ee288e9acc88662ab8c81a74e9cdfafba1d57d448ae6b,,,,,,,,
contiki 3.0/platform/sensinode/contiki-sensinode-main.c,312,28,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20)",,,"CWE-120, CWE-20","      len = NETSTACK_RADIO.read(packetbuf_dataptr(), PACKETBUF_SIZE);",e6be13a7c60c408162a14d3c41ffed3321ab22015a89d87ba0642e0994e9da1c,,,,,,,,
contiki 3.0/platform/win32/cfs/cfs-win32-dir.c,85,3,1,buffer,strncpy,Easily used incorrectly, doesn't always \0-terminate or check for invalid pointers [MS-banned] (CWE-120),,,CWE-120,"  strncpy(e->name, dir->name, sizeof(e->name));",3355cdc959d68f738f0312beba32f3d6426b4a6dea410841254a39d85e85aaa1,,,,,,,
contiki 3.0/platform/win32/ctk/ctk-console.c,239,42,1,buffer,strlen,Does not handle strings that are not \0-terminated, if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,"  WriteConsole(stdouthandle, str, (DWORD)strlen(str), &dummy, NULL);",1afa1c3e8d72adbe1e935acdecba199f79c909563fbb3f63b3adb2557393ae98,,,,,,,
contiki 3.0/regression-tests/12-rpl/code/sender-node.c,123,51,1,buffer,strlen,Does not handle strings that are not \0-terminated, if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,"      simple_udp_sendto(&unicast_connection, buf, strlen(buf) + 1, &addr);",c447b467e4e6566532ced6af6c4f2928a5ca95e6b339ede0c8692cdccdc4c454,,,,,,,
contiki 3.0/tools/codeprop.c,101,11,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20)",,,"CWE-120, CWE-20","    len = read(fd, &buf[HDR_SIZE], sizeof(buf) - HDR_SIZE);",405e1f5e26c4bd7c6b157b8799cd1f78529ce78e8c4e6674cdd8330fbded2ddf,,,,,,,,
contiki 3.0/tools/codeprop.c,104,13,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20)",,,"CWE-120, CWE-20","      len = read(s, buf, sizeof(buf));",bed6eb91bef2ab4cb28662cdf4b430319f0b13105b2cbd3e3bfd4860a215fedb,,,,,,,,
contiki 3.0/tools/scat.c,92,3,1,obsolete,usleep,"This C routine is considered obsolete (as opposed to the shell command by the same name).   The interaction of this function with SIGALRM and other timer functions such as sleep(), alarm(), setitimer(), and nanosleep() is unspecified (CWE-676)",Use nanosleep(2) or setitimer(2) instead,,CWE-676,  usleep(10*1000),,,/* Wait for hardware 10ms. */,6555b3561038f4e0d77726e7d561fc4d163c3e3b492b1396cb05086053d78a50,,,,,
contiki 3.0/tools/scat.c,159,13,1,buffer,getc,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20)",,,"CWE-120, CWE-20",    int c = getc(inslip),,c269ba3d6e9717ff59932e67fbc01dc670969bafe9d98161b52b0deabab94dc7,,,,,,,
