File,Name,CWEs
subsys/settings/src/settings_line.c,char,CWE-119
subsys/settings/src/settings_line.c,char,CWE-119
subsys/settings/src/settings_line.c,strlen,CWE-126
subsys/settings/src/settings_line.c,strlen,CWE-126
subsys/settings/src/settings_line.c,strlen,CWE-126
subsys/settings/src/settings_nvs.c,char,CWE-119
subsys/settings/src/settings_nvs.c,char,CWE-119
subsys/settings/src/settings_nvs.c,strlen,CWE-126
subsys/settings/src/settings_runtime.c,memcpy,CWE-120
subsys/shell/shell_cmds.c,read,"CWE-120, CWE-20"
subsys/shell/shell_dummy.c,read,"CWE-120, CWE-20"
subsys/shell/shell_dummy.c,read,"CWE-120, CWE-20"
subsys/shell/shell_help.c,strlen,CWE-126
subsys/shell/shell_help.c,strlen,CWE-126
subsys/shell/shell_history.c,char,CWE-119
subsys/shell/shell_history.c,memcpy,CWE-120
subsys/shell/shell_history.c,memcpy,CWE-120
subsys/shell/shell_ops.c,memcpy,CWE-120
subsys/shell/shell_ops.h,memcpy,CWE-120
subsys/shell/shell_rtt.c,read,"CWE-120, CWE-20"
subsys/shell/shell_rtt.c,read,"CWE-120, CWE-20"
subsys/shell/shell_telnet.c,memcpy,CWE-120
subsys/shell/shell_telnet.c,strlen,CWE-126
subsys/shell/shell_telnet.c,read,"CWE-120, CWE-20"
subsys/shell/shell_telnet.c,read,"CWE-120, CWE-20"
subsys/shell/shell_uart.c,read,"CWE-120, CWE-20"
subsys/shell/shell_uart.c,read,"CWE-120, CWE-20"
subsys/shell/shell_utils.c,memcpy,CWE-120
subsys/shell/shell_utils.h,strlen,CWE-126
subsys/shell/shell_wildcard.c,memcpy,CWE-120
subsys/shell/shell_wildcard.c,memcpy,CWE-120
subsys/shell/shell_wildcard.c,memcpy,CWE-120
subsys/shell/shell.c,strcpy,CWE-120
subsys/shell/shell.c,strcpy,CWE-120
subsys/shell/shell.c,strcpy,CWE-120
subsys/shell/shell.c,memcpy,CWE-120
subsys/shell/shell.c,char,CWE-119
subsys/shell/shell.c,char,CWE-119
subsys/shell/shell.c,strlen,CWE-126
subsys/shell/shell.c,read,"CWE-120, CWE-20"
subsys/stats/stats.c,char,CWE-119
subsys/testsuite/ztest/src/ztest_mock.c,vprintf,CWE-134
subsys/testsuite/ztest/src/ztest_mock.c,vprintf,CWE-134
subsys/usb/class/mass_storage.c,memcpy,CWE-120
subsys/usb/class/netusb/function_eem.c,memcpy,CWE-120
subsys/usb/class/netusb/function_rndis.c,memcpy,CWE-120
subsys/usb/class/netusb/function_rndis.c,memcpy,CWE-120
subsys/usb/class/netusb/function_rndis.c,memcpy,CWE-120
subsys/usb/class/netusb/function_rndis.c,memcpy,CWE-120
subsys/usb/class/netusb/function_rndis.c,memcpy,CWE-120
subsys/usb/class/netusb/function_rndis.c,read,"CWE-120, CWE-20"
subsys/usb/class/netusb/function_rndis.c,read,"CWE-120, CWE-20"
subsys/usb/class/netusb/function_rndis.c,read,"CWE-120, CWE-20"
subsys/usb/class/netusb/function_rndis.c,read,"CWE-120, CWE-20"
subsys/usb/class/netusb/function_rndis.c,read,"CWE-120, CWE-20"
subsys/usb/class/usb_dfu.c,memcpy,CWE-120
subsys/usb/class/usb_dfu.c,memcpy,CWE-120
subsys/usb/usb_descriptor.c,memcpy,CWE-120
subsys/usb/usb_descriptor.c,strlen,CWE-126
subsys/usb/usb_descriptor.c,strlen,CWE-126
tests/application_development/gen_inc_file/src/main.c,char,CWE-119
tests/application_development/gen_inc_file/src/main.c,char,CWE-119
tests/application_development/gen_inc_file/src/main.c,char,CWE-119
tests/arch/arm/arm_thread_swap/src/arm_thread_arch.c,memcpy,CWE-120
tests/arch/arm/arm_thread_swap/src/arm_thread_arch.c,memcpy,CWE-120
tests/benchmarks/app_kernel/src/master.c,char,CWE-119
tests/benchmarks/app_kernel/src/master.c,char,CWE-119
tests/benchmarks/app_kernel/src/master.c,char,CWE-119
tests/benchmarks/app_kernel/src/master.h,snprintf,CWE-134
tests/benchmarks/app_kernel/src/master.h,char,CWE-119
tests/benchmarks/app_kernel/src/master.h,char,CWE-119
tests/benchmarks/app_kernel/src/receiver.c,char,CWE-119
tests/benchmarks/app_kernel/src/receiver.h,char,CWE-119
tests/benchmarks/latency_measure/src/utils.c,char,CWE-119
tests/benchmarks/latency_measure/src/utils.h,printf,CWE-134
tests/benchmarks/latency_measure/src/utils.h,snprintf,CWE-134
tests/benchmarks/mbedtls/src/benchmark.c,printf,CWE-134
tests/benchmarks/mbedtls/src/benchmark.c,snprintf,CWE-134
tests/benchmarks/mbedtls/src/benchmark.c,char,CWE-119
tests/benchmarks/mbedtls/src/benchmark.c,memcpy,CWE-120
tests/benchmarks/mbedtls/src/benchmark.c,char,CWE-119
tests/benchmarks/mbedtls/src/benchmark.c,char,CWE-119
tests/benchmarks/mbedtls/src/benchmark.c,char,CWE-119
tests/benchmarks/mbedtls/src/benchmark.c,char,CWE-119
tests/benchmarks/mbedtls/src/benchmark.c,char,CWE-119
tests/benchmarks/mbedtls/src/benchmark.c,strlen,CWE-126
tests/benchmarks/sys_kernel/src/lifo.c,fprintf,CWE-134
tests/benchmarks/sys_kernel/src/lifo.c,fprintf,CWE-134
tests/benchmarks/sys_kernel/src/lifo.c,printf,CWE-134
tests/benchmarks/sys_kernel/src/lifo.c,fprintf,CWE-134
tests/benchmarks/sys_kernel/src/lifo.c,fprintf,CWE-134
tests/benchmarks/sys_kernel/src/lifo.c,printf,CWE-134
tests/benchmarks/sys_kernel/src/lifo.c,fprintf,CWE-134
tests/benchmarks/sys_kernel/src/lifo.c,fprintf,CWE-134
tests/benchmarks/sys_kernel/src/lifo.c,printf,CWE-134
tests/benchmarks/sys_kernel/src/mwfifo.c,fprintf,CWE-134
tests/benchmarks/sys_kernel/src/mwfifo.c,fprintf,CWE-134
tests/benchmarks/sys_kernel/src/mwfifo.c,printf,CWE-134
tests/benchmarks/sys_kernel/src/mwfifo.c,fprintf,CWE-134
tests/benchmarks/sys_kernel/src/mwfifo.c,fprintf,CWE-134
tests/benchmarks/sys_kernel/src/mwfifo.c,printf,CWE-134
tests/benchmarks/sys_kernel/src/mwfifo.c,fprintf,CWE-134
tests/benchmarks/sys_kernel/src/mwfifo.c,fprintf,CWE-134
tests/benchmarks/sys_kernel/src/mwfifo.c,printf,CWE-134
tests/benchmarks/sys_kernel/src/sema.c,fprintf,CWE-134
tests/benchmarks/sys_kernel/src/sema.c,fprintf,CWE-134
tests/benchmarks/sys_kernel/src/sema.c,printf,CWE-134
tests/benchmarks/sys_kernel/src/sema.c,fprintf,CWE-134
tests/benchmarks/sys_kernel/src/sema.c,fprintf,CWE-134
tests/benchmarks/sys_kernel/src/sema.c,printf,CWE-134
tests/benchmarks/sys_kernel/src/sema.c,fprintf,CWE-134
tests/benchmarks/sys_kernel/src/sema.c,fprintf,CWE-134
tests/benchmarks/sys_kernel/src/sema.c,printf,CWE-134
tests/benchmarks/sys_kernel/src/stack.c,fprintf,CWE-134
tests/benchmarks/sys_kernel/src/stack.c,fprintf,CWE-134
tests/benchmarks/sys_kernel/src/stack.c,printf,CWE-134
tests/benchmarks/sys_kernel/src/stack.c,fprintf,CWE-134
tests/benchmarks/sys_kernel/src/stack.c,fprintf,CWE-134
tests/benchmarks/sys_kernel/src/stack.c,printf,CWE-134
tests/benchmarks/sys_kernel/src/stack.c,fprintf,CWE-134
tests/benchmarks/sys_kernel/src/stack.c,fprintf,CWE-134
tests/benchmarks/sys_kernel/src/stack.c,printf,CWE-134
tests/benchmarks/sys_kernel/src/syskernel.c,fprintf,CWE-134
tests/benchmarks/sys_kernel/src/syskernel.c,fprintf,CWE-134
tests/benchmarks/sys_kernel/src/syskernel.c,fprintf,CWE-134
tests/benchmarks/sys_kernel/src/syskernel.c,fprintf,CWE-134
tests/benchmarks/sys_kernel/src/syskernel.c,fprintf,CWE-134
tests/benchmarks/sys_kernel/src/syskernel.c,fprintf,CWE-134
tests/benchmarks/sys_kernel/src/syskernel.c,fprintf,CWE-134
tests/benchmarks/sys_kernel/src/syskernel.c,fprintf,CWE-134
tests/benchmarks/sys_kernel/src/syskernel.c,fprintf,CWE-134
tests/benchmarks/sys_kernel/src/syskernel.c,fprintf,CWE-134
tests/benchmarks/sys_kernel/src/syskernel.c,fprintf,CWE-134
tests/benchmarks/sys_kernel/src/syskernel.c,fprintf,CWE-134
tests/benchmarks/sys_kernel/src/syskernel.c,fprintf,CWE-134
tests/benchmarks/sys_kernel/src/syskernel.c,fprintf,CWE-134
tests/benchmarks/sys_kernel/src/syskernel.c,fprintf,CWE-134
tests/benchmarks/sys_kernel/src/syskernel.c,char,CWE-119
tests/benchmarks/timing_info/src/thread_bench.c,char,CWE-119
tests/benchmarks/timing_info/src/timing_info.h,snprintf,CWE-134
tests/benchmarks/timing_info/src/timing_info.h,snprintf,CWE-134
tests/benchmarks/timing_info/src/userspace_bench.c,char,CWE-119
tests/bluetooth/bsim_bt/bsim_test_app/src/test_connect1.c,char,CWE-119
tests/bluetooth/bsim_bt/bsim_test_app/src/test_connect1.c,char,CWE-119
tests/bluetooth/bsim_bt/bsim_test_app/src/test_connect1.c,char,CWE-119
tests/bluetooth/gatt/src/main.c,memcpy,CWE-120
tests/bluetooth/gatt/src/main.c,strlen,CWE-126
tests/bluetooth/gatt/src/main.c,read,"CWE-120, CWE-20"
tests/bluetooth/gatt/src/main.c,strlen,CWE-126
tests/bluetooth/gatt/src/main.c,strlen,CWE-126
tests/bluetooth/gatt/src/main.c,strlen,CWE-126
tests/bluetooth/hci_prop_evt/src/main.c,memcpy,CWE-120
tests/bluetooth/hci_prop_evt/src/main.c,memcpy,CWE-120
tests/bluetooth/hci_prop_evt/src/main.c,memcpy,CWE-120
tests/bluetooth/mesh/src/main.c,memcpy,CWE-120
tests/bluetooth/mesh/src/main.c,memcpy,CWE-120
tests/bluetooth/tester/src/gap.c,memcpy,CWE-120
tests/bluetooth/tester/src/gap.c,memcpy,CWE-120
tests/bluetooth/tester/src/gap.c,memcpy,CWE-120
tests/bluetooth/tester/src/gap.c,memcpy,CWE-120
tests/bluetooth/tester/src/gatt.c,memcpy,CWE-120
tests/bluetooth/tester/src/gatt.c,memcpy,CWE-120
tests/bluetooth/tester/src/gatt.c,memcpy,CWE-120
tests/bluetooth/tester/src/gatt.c,memcpy,CWE-120
tests/bluetooth/tester/src/gatt.c,memcpy,CWE-120
tests/bluetooth/tester/src/gatt.c,memcpy,CWE-120
tests/bluetooth/tester/src/gatt.c,memcpy,CWE-120
tests/bluetooth/tester/src/gatt.c,memcpy,CWE-120
tests/bluetooth/tester/src/gatt.c,memcpy,CWE-120
tests/bluetooth/tester/src/gatt.c,memcpy,CWE-120
tests/bluetooth/tester/src/gatt.c,memcpy,CWE-120
tests/bluetooth/tester/src/gatt.c,memcpy,CWE-120
tests/bluetooth/tester/src/gatt.c,memcpy,CWE-120
tests/bluetooth/tester/src/gatt.c,memcpy,CWE-120
tests/bluetooth/tester/src/gatt.c,memcpy,CWE-120
tests/bluetooth/tester/src/gatt.c,memcpy,CWE-120
tests/bluetooth/tester/src/gatt.c,memcpy,CWE-120
tests/bluetooth/tester/src/gatt.c,memcpy,CWE-120
tests/bluetooth/tester/src/gatt.c,read,"CWE-120, CWE-20"
tests/bluetooth/tester/src/gatt.c,read,"CWE-120, CWE-20"
tests/bluetooth/tester/src/gatt.c,read,"CWE-120, CWE-20"
tests/bluetooth/tester/src/gatt.c,read,"CWE-120, CWE-20"
tests/bluetooth/tester/src/gatt.c,read,"CWE-120, CWE-20"
tests/bluetooth/tester/src/gatt.c,read,"CWE-120, CWE-20"
tests/bluetooth/tester/src/gatt.c,read,"CWE-120, CWE-20"
tests/bluetooth/tester/src/gatt.c,read,"CWE-120, CWE-20"
tests/bluetooth/tester/src/gatt.c,read,"CWE-120, CWE-20"
tests/bluetooth/tester/src/l2cap.c,memcpy,CWE-120
tests/bluetooth/tester/src/mesh.c,memcpy,CWE-120
tests/bluetooth/tester/src/mesh.c,memcpy,CWE-120
tests/bluetooth/tester/src/mesh.c,strlen,CWE-126
tests/bluetooth/tester/src/mesh.c,strncpy,CWE-120
tests/boards/altera_max10/msgdma/src/dma.c,char,CWE-119
tests/boards/altera_max10/msgdma/src/dma.c,char,CWE-119
tests/boards/intel_s1000_crb/src/dma_test.c,char,CWE-119
tests/boards/intel_s1000_crb/src/dma_test.c,char,CWE-119
tests/boards/intel_s1000_crb/src/dma_test.c,char,CWE-119
tests/boards/intel_s1000_crb/src/dma_test.c,char,CWE-119
tests/boards/intel_s1000_crb/src/i2s_test.c,char,CWE-119
tests/boards/native_posix/rtc/src/main.c,sprintf,CWE-120
tests/boards/native_posix/rtc/src/main.c,sprintf,CWE-120
tests/boards/native_posix/rtc/src/main.c,char,CWE-119
tests/cmsis_rtos_v2/src/kernel.c,strcpy,CWE-120
tests/cmsis_rtos_v2/src/kernel.c,char,CWE-119
tests/cmsis_rtos_v2/src/kernel.c,char,CWE-119
tests/cmsis_rtos_v2/src/mempool.c,char,CWE-119
tests/cmsis_rtos_v2/src/msgq.c,char,CWE-119
tests/crypto/mbedtls/src/mbedtls.c,printf,CWE-134
tests/crypto/mbedtls/src/mbedtls.c,snprintf,CWE-134
tests/crypto/mbedtls/src/mbedtls.c,char,CWE-119
tests/crypto/mbedtls/src/mbedtls.c,char,CWE-119
tests/crypto/mbedtls/src/mbedtls.c,char,CWE-119
tests/crypto/mbedtls/src/mbedtls.c,char,CWE-119
tests/crypto/mbedtls/src/mbedtls.c,char,CWE-119
tests/crypto/mbedtls/src/mbedtls.c,getchar,"CWE-120, CWE-20"
tests/crypto/tinycrypt_hmac_prng/src/hmac_prng.c,randon,CWE-327
tests/crypto/tinycrypt_hmac_prng/src/hmac_prng.c,randon,CWE-327
tests/crypto/tinycrypt_hmac_prng/src/hmac_prng.c,randon,CWE-327
tests/crypto/tinycrypt_hmac_prng/src/hmac_prng.c,randon,CWE-327
tests/crypto/tinycrypt_hmac_prng/src/hmac_prng.c,memcpy,CWE-120
tests/crypto/tinycrypt_hmac_prng/src/hmac_prng.c,memcpy,CWE-120
tests/crypto/tinycrypt_hmac_prng/src/hmac_prng.c,memcpy,CWE-120
tests/crypto/tinycrypt/src/cbc_mode.c,memcpy,CWE-120
tests/crypto/tinycrypt/src/ctr_mode.c,memcpy,CWE-120
tests/crypto/tinycrypt/src/ctr_prng.c,strlen,CWE-126
tests/crypto/tinycrypt/src/ctr_prng.c,strlen,CWE-126
tests/crypto/tinycrypt/src/ctr_prng.c,strlen,CWE-126
tests/crypto/tinycrypt/src/ctr_prng.c,strlen,CWE-126
tests/crypto/tinycrypt/src/ctr_prng.c,strlen,CWE-126
tests/crypto/tinycrypt/src/ctr_prng.c,strlen,CWE-126
tests/crypto/tinycrypt/src/ecc_dh.c,strlen,CWE-126
tests/crypto/tinycrypt/src/ecc_dh.c,strlen,CWE-126
tests/crypto/tinycrypt/src/ecc_dsa.c,memcpy,CWE-120
tests/crypto/tinycrypt/src/ecc_dsa.c,strlen,CWE-126
tests/crypto/tinycrypt/src/ecc_dsa.c,strlen,CWE-126
tests/crypto/tinycrypt/src/sha256.c,strlen,CWE-126
tests/crypto/tinycrypt/src/sha256.c,strlen,CWE-126
tests/crypto/tinycrypt/src/test_ecc_utils.c,strlen,CWE-126
tests/crypto/tinycrypt/src/test_ecc_utils.c,strlen,CWE-126
tests/crypto/tinycrypt/src/test_ecc_utils.c,strlen,CWE-126
tests/drivers/dma/chan_blen_transfer/src/test_dma.c,char,CWE-119
tests/drivers/dma/loop_transfer/src/dma.c,char,CWE-119
tests/drivers/dma/loop_transfer/src/dma.c,strlen,CWE-126
tests/drivers/dma/loop_transfer/src/dma.c,strlen,CWE-126
tests/drivers/hwinfo/api/src/main.c,memcpy,CWE-120
tests/drivers/i2c/i2c_api/src/test_i2c.c,char,CWE-119
tests/drivers/i2c/i2c_api/src/test_i2c.c,char,CWE-119
tests/drivers/i2c/i2c_slave_api/src/main.c,sprintf,CWE-120
tests/drivers/i2s/i2s_api/src/common.c,char,CWE-119
tests/drivers/i2s/i2s_api/src/common.c,char,CWE-119
tests/drivers/i2s/i2s_api/src/test_i2s_loopback.c,char,CWE-119
tests/drivers/i2s/i2s_api/src/test_i2s_loopback.c,char,CWE-119
tests/drivers/i2s/i2s_api/src/test_i2s_loopback.c,char,CWE-119
tests/drivers/i2s/i2s_api/src/test_i2s_states.c,char,CWE-119
tests/drivers/i2s/i2s_api/src/test_i2s_states.c,char,CWE-119
tests/drivers/ipm/src/main.c,char,CWE-119
tests/drivers/ipm/src/main.c,strlen,CWE-126
tests/drivers/spi/spi_loopback/src/spi.c,sprintf,CWE-120
tests/drivers/uart/uart_basic_api/src/test_uart_poll.c,strlen,CWE-126
tests/kernel/common/src/bitfield.c,char,CWE-119
tests/kernel/common/src/printk.c,char,CWE-119
tests/kernel/device/src/main.c,char,CWE-119
tests/kernel/device/src/main.c,char,CWE-119
tests/kernel/fatal/src/main.c,char,CWE-119
tests/kernel/fp_sharing/generic/src/float_context.h,char,CWE-119
tests/kernel/fp_sharing/generic/src/float_context.h,char,CWE-119
tests/kernel/mbox/mbox_api/src/test_mbox_api.c,char,CWE-119
tests/kernel/mbox/mbox_api/src/test_mbox_api.c,memcpy,CWE-120
tests/kernel/mbox/mbox_api/src/test_mbox_api.c,memcpy,CWE-120
tests/kernel/mbox/mbox_api/src/test_mbox_api.c,char,CWE-119
tests/kernel/mbox/mbox_usage/src/main.c,char,CWE-119
tests/kernel/mem_pool/mem_pool/src/main.c,char,CWE-119
tests/kernel/mem_protect/obj_validation/src/main.c,char,CWE-119
tests/kernel/mem_protect/protection/src/main.c,memcpy,CWE-120
tests/kernel/mem_protect/protection/src/main.c,memcpy,CWE-120
tests/kernel/mem_protect/stackprot/src/main.c,strcpy,CWE-120
tests/kernel/mem_protect/stackprot/src/main.c,char,CWE-119
tests/kernel/mem_protect/syscalls/src/main.c,char,CWE-119
tests/kernel/mem_protect/syscalls/src/main.c,char,CWE-119
tests/kernel/mem_protect/syscalls/src/main.c,char,CWE-119
tests/kernel/mem_protect/syscalls/src/main.c,memcpy,CWE-120
tests/kernel/mem_protect/syscalls/src/main.c,char,CWE-119
tests/kernel/mem_protect/syscalls/src/main.c,sprintf,CWE-120
tests/kernel/mem_protect/syscalls/src/main.c,sprintf,CWE-120
tests/kernel/mem_protect/syscalls/src/main.c,strlen,CWE-126
tests/kernel/mem_protect/syscalls/src/main.c,strlen,CWE-126
tests/kernel/mem_slab/mslab_api/src/test_mslab_api.c,char,CWE-119
tests/kernel/mem_slab/mslab_threadsafe/src/test_mslab_threadsafe.c,char,CWE-119
tests/kernel/msgq/msgq_api/src/test_msgq_attrs.c,char,CWE-119
tests/kernel/msgq/msgq_api/src/test_msgq_contexts.c,char,CWE-119
tests/kernel/msgq/msgq_api/src/test_msgq_contexts.c,char,CWE-119
tests/kernel/msgq/msgq_api/src/test_msgq_fail.c,char,CWE-119
tests/kernel/msgq/msgq_api/src/test_msgq_purge.c,char,CWE-119
tests/kernel/obj_tracing/src/trace_obj.c,char,CWE-119
tests/kernel/obj_tracing/src/trace_obj.c,char,CWE-119
tests/kernel/pipe/pipe_api/src/test_pipe_contexts.c,memcpy,CWE-120
tests/kernel/pipe/pipe_api/src/test_pipe_contexts.c,char,CWE-119
tests/kernel/pipe/pipe_api/src/test_pipe_fail.c,char,CWE-119
tests/kernel/pipe/pipe/src/test_pipe.c,read,"CWE-120, CWE-20"
tests/kernel/pipe/pipe/src/test_pipe.c,read,"CWE-120, CWE-20"
tests/kernel/pipe/pipe/src/test_pipe.c,read,"CWE-120, CWE-20"
tests/kernel/pipe/pipe/src/test_pipe.c,read,"CWE-120, CWE-20"
tests/kernel/pipe/pipe/src/test_pipe.c,read,"CWE-120, CWE-20"
tests/kernel/pipe/pipe/src/test_pipe.c,read,"CWE-120, CWE-20"
tests/kernel/pipe/pipe/src/test_pipe.c,read,"CWE-120, CWE-20"
tests/kernel/pipe/pipe/src/test_pipe.c,read,"CWE-120, CWE-20"
tests/kernel/pipe/pipe/src/test_pipe.c,read,"CWE-120, CWE-20"
tests/kernel/pipe/pipe/src/test_pipe.c,read,"CWE-120, CWE-20"
tests/kernel/pipe/pipe/src/test_pipe.c,read,"CWE-120, CWE-20"
tests/kernel/pipe/pipe/src/test_pipe.c,read,"CWE-120, CWE-20"
tests/kernel/pipe/pipe/src/test_pipe.c,read,"CWE-120, CWE-20"
tests/kernel/pipe/pipe/src/test_pipe.c,read,"CWE-120, CWE-20"
tests/kernel/pipe/pipe/src/test_pipe.c,read,"CWE-120, CWE-20"
tests/kernel/pipe/pipe/src/test_pipe.c,read,"CWE-120, CWE-20"
tests/kernel/pipe/pipe/src/test_pipe.c,read,"CWE-120, CWE-20"
tests/kernel/pipe/pipe/src/test_pipe.c,read,"CWE-120, CWE-20"
tests/kernel/pipe/pipe/src/test_pipe.c,read,"CWE-120, CWE-20"
tests/kernel/pipe/pipe/src/test_pipe.c,read,"CWE-120, CWE-20"
tests/kernel/pipe/pipe/src/test_pipe.c,read,"CWE-120, CWE-20"
tests/kernel/pipe/pipe/src/test_pipe.c,read,"CWE-120, CWE-20"
tests/kernel/pipe/pipe/src/test_pipe.c,read,"CWE-120, CWE-20"
tests/kernel/pipe/pipe/src/test_pipe.c,read,"CWE-120, CWE-20"
tests/kernel/pipe/pipe/src/test_pipe.c,read,"CWE-120, CWE-20"
tests/kernel/pipe/pipe/src/test_pipe.c,read,"CWE-120, CWE-20"
tests/kernel/pipe/pipe/src/test_pipe.c,read,"CWE-120, CWE-20"
tests/kernel/pipe/pipe/src/test_pipe.c,read,"CWE-120, CWE-20"
tests/kernel/pipe/pipe/src/test_pipe.c,read,"CWE-120, CWE-20"
tests/kernel/pipe/pipe/src/test_pipe.c,read,"CWE-120, CWE-20"
tests/kernel/pipe/pipe/src/test_pipe.c,read,"CWE-120, CWE-20"
tests/kernel/pipe/pipe/src/test_pipe.c,read,"CWE-120, CWE-20"
tests/kernel/pipe/pipe/src/test_pipe.c,read,"CWE-120, CWE-20"
tests/kernel/pipe/pipe/src/test_pipe.c,read,"CWE-120, CWE-20"
tests/kernel/pipe/pipe/src/test_pipe.c,read,"CWE-120, CWE-20"
tests/kernel/pipe/pipe/src/test_pipe.c,read,"CWE-120, CWE-20"
tests/kernel/pipe/pipe/src/test_pipe.c,read,"CWE-120, CWE-20"
tests/kernel/pipe/pipe/src/test_pipe.c,read,"CWE-120, CWE-20"
tests/kernel/pipe/pipe/src/test_pipe.c,read,"CWE-120, CWE-20"
tests/kernel/pipe/pipe/src/test_pipe.c,read,"CWE-120, CWE-20"
tests/kernel/pipe/pipe/src/test_pipe.c,read,"CWE-120, CWE-20"
tests/kernel/threads/thread_apis/src/main.c,char,CWE-119
tests/kernel/threads/thread_apis/src/main.c,char,CWE-119
tests/kernel/threads/thread_apis/src/main.c,char,CWE-119
tests/kernel/threads/thread_apis/src/main.c,char,CWE-119
tests/kernel/threads/thread_apis/src/main.c,char,CWE-119
tests/kernel/threads/thread_apis/src/main.c,strncpy,CWE-120
tests/kernel/threads/thread_apis/src/test_threads_spawn.c,char,CWE-119
tests/lib/base64/src/main.c,char,CWE-119
tests/lib/base64/src/main.c,char,CWE-119
tests/lib/c_lib/src/main.c,char,CWE-119
tests/lib/c_lib/src/main.c,strcpy,CWE-120
tests/lib/c_lib/src/main.c,memcpy,CWE-120
tests/lib/c_lib/src/main.c,strcpy,CWE-120
tests/lib/c_lib/src/main.c,char,CWE-119
tests/lib/c_lib/src/main.c,char,CWE-119
tests/lib/c_lib/src/main.c,strlen,CWE-126
tests/lib/c_lib/src/main.c,strncpy,CWE-120
tests/lib/c_lib/src/main.c,strncpy,CWE-120
tests/lib/json/src/main.c,char,CWE-119
tests/lib/json/src/main.c,char,CWE-119
tests/lib/json/src/main.c,char,CWE-119
tests/lib/json/src/main.c,char,CWE-119
tests/lib/json/src/main.c,strlen,CWE-126
tests/lib/json/src/main.c,strlen,CWE-126
tests/lib/json/src/main.c,strncpy,CWE-120
tests/lib/json/src/main.c,strlen,CWE-126
tests/lib/json/src/main.c,strlen,CWE-126
tests/lib/mem_alloc/src/main.c,char,CWE-119
tests/lib/mem_alloc/src/main.c,char,CWE-119
tests/lib/sprintf/src/main.c,vsnprintf,CWE-134
tests/lib/sprintf/src/main.c,vsprintf,CWE-134
tests/lib/sprintf/src/main.c,sprintf,CWE-120
tests/lib/sprintf/src/main.c,sprintf,CWE-120
tests/lib/sprintf/src/main.c,char,CWE-119
tests/lib/sprintf/src/main.c,sprintf,CWE-120
tests/lib/sprintf/src/main.c,sprintf,CWE-120
tests/lib/sprintf/src/main.c,sprintf,CWE-120
tests/lib/sprintf/src/main.c,sprintf,CWE-120
tests/lib/sprintf/src/main.c,sprintf,CWE-120
tests/lib/sprintf/src/main.c,sprintf,CWE-120
tests/lib/sprintf/src/main.c,sprintf,CWE-120
tests/lib/sprintf/src/main.c,sprintf,CWE-120
tests/lib/sprintf/src/main.c,sprintf,CWE-120
tests/lib/sprintf/src/main.c,sprintf,CWE-120
tests/lib/sprintf/src/main.c,sprintf,CWE-120
tests/lib/sprintf/src/main.c,sprintf,CWE-120
tests/lib/sprintf/src/main.c,sprintf,CWE-120
tests/lib/sprintf/src/main.c,sprintf,CWE-120
tests/lib/sprintf/src/main.c,sprintf,CWE-120
tests/lib/sprintf/src/main.c,sprintf,CWE-120
tests/lib/sprintf/src/main.c,sprintf,CWE-120
tests/lib/sprintf/src/main.c,sprintf,CWE-120
tests/lib/sprintf/src/main.c,sprintf,CWE-120
tests/lib/sprintf/src/main.c,sprintf,CWE-120
tests/lib/sprintf/src/main.c,sprintf,CWE-120
tests/lib/sprintf/src/main.c,sprintf,CWE-120
tests/lib/sprintf/src/main.c,sprintf,CWE-120
tests/lib/sprintf/src/main.c,sprintf,CWE-120
tests/lib/sprintf/src/main.c,sprintf,CWE-120
tests/lib/sprintf/src/main.c,sprintf,CWE-120
tests/lib/sprintf/src/main.c,sprintf,CWE-120
tests/lib/sprintf/src/main.c,sprintf,CWE-120
tests/lib/sprintf/src/main.c,sprintf,CWE-120
tests/lib/sprintf/src/main.c,sprintf,CWE-120
tests/lib/sprintf/src/main.c,sprintf,CWE-120
tests/lib/sprintf/src/main.c,sprintf,CWE-120
tests/lib/sprintf/src/main.c,sprintf,CWE-120
tests/lib/sprintf/src/main.c,sprintf,CWE-120
tests/lib/sprintf/src/main.c,sprintf,CWE-120
tests/lib/sprintf/src/main.c,sprintf,CWE-120
tests/lib/sprintf/src/main.c,sprintf,CWE-120
tests/lib/sprintf/src/main.c,sprintf,CWE-120
tests/lib/sprintf/src/main.c,sprintf,CWE-120
tests/lib/sprintf/src/main.c,sprintf,CWE-120
tests/lib/sprintf/src/main.c,sprintf,CWE-120
tests/lib/sprintf/src/main.c,sprintf,CWE-120
tests/lib/sprintf/src/main.c,sprintf,CWE-120
tests/lib/sprintf/src/main.c,sprintf,CWE-120
tests/lib/sprintf/src/main.c,sprintf,CWE-120
tests/lib/sprintf/src/main.c,sprintf,CWE-120
tests/lib/sprintf/src/main.c,sprintf,CWE-120
tests/lib/sprintf/src/main.c,sprintf,CWE-120
tests/lib/sprintf/src/main.c,sprintf,CWE-120
tests/lib/sprintf/src/main.c,char,CWE-119
tests/lib/sprintf/src/main.c,char,CWE-119
tests/lib/sprintf/src/main.c,char,CWE-119
tests/lib/sprintf/src/main.c,char,CWE-119
tests/lib/sprintf/src/main.c,sprintf,CWE-120
tests/lib/sprintf/src/main.c,sprintf,CWE-120
tests/lib/sprintf/src/main.c,sprintf,CWE-120
tests/lib/sprintf/src/main.c,sprintf,CWE-120
tests/lib/sprintf/src/main.c,sprintf,CWE-120
